___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 160  54  139.00   17.00       -0.0062
 161  54  141.00   17.00       -0.0381
 162  54  143.00   17.00       -0.0346
 163  54  145.00   17.00        0.0002
 164  54  147.00   17.00        0.0387
 165  54  149.00   17.00        0.0859
 166  54  151.00   17.00        0.1469
 167  54  153.00   17.00        0.2203
 168  54  155.00   17.00        0.2897
 169  54  157.00   17.00        0.3365
 170  54  159.00   17.00        0.3554
 171  54  161.00   17.00        0.3520
 172  54  163.00   17.00        0.3571
 173  54  165.00   17.00        0.3744
 174  54  167.00   17.00        0.3881
 175  54  169.00   17.00        0.3982
 176  54  171.00   17.00        0.4094
 177  54  173.00   17.00        0.4083
 178  54  175.00   17.00        0.3825
 179  54  177.00   17.00        0.3420
 180  54  179.00   17.00        0.3075
   1  55 -179.00   19.00        0.3366
   2  55 -177.00   19.00        0.3363
   3  55 -175.00   19.00        0.3005
   4  55 -173.00   19.00        0.2388
   5  55 -171.00   19.00        0.1728
   6  55 -169.00   19.00        0.1221
   7  55 -167.00   19.00        0.0906
   8  55 -165.00   19.00        0.0617
   9  55 -163.00   19.00        0.0149
  10  55 -161.00   19.00       -0.0762
  11  55 -159.00   19.00       -0.1654
  12  55 -157.00   19.00       -0.2341
  13  55 -155.00   19.00       -0.2921
  14  55 -153.00   19.00       -0.3451
  15  55 -151.00   19.00       -0.3821
  16  55 -149.00   19.00       -0.3886
  17  55 -147.00   19.00       -0.3648
  18  55 -145.00   19.00       -0.3272
  19  55 -143.00   19.00       -0.2953
  20  55 -141.00   19.00       -0.2777
  21  55 -139.00   19.00       -0.2668
  22  55 -137.00   19.00       -0.2774
  23  55 -135.00   19.00       -0.2930
  24  55 -133.00   19.00       -0.2652
  25  55 -131.00   19.00       -0.1605
  26  55 -129.00   19.00        0.0041
  27  55 -127.00   19.00        0.1976
  28  55 -125.00   19.00        0.4269
  29  55 -123.00   19.00        0.6051
  30  55 -121.00   19.00        0.7541
  31  55 -119.00   19.00        0.8712
  32  55 -117.00   19.00        0.9296
  33  55 -115.00   19.00        0.9073
  34  55 -113.00   19.00        0.8114
  35  55 -111.00   19.00        0.6799
  36  55 -109.00   19.00        0.5450
  37  55 -107.00   19.00        0.4161
  38  55 -105.00   19.00        0.8073
  39  55 -103.00   19.00        0.8262
  40  55 -101.00   19.00        0.9042
  41  55  -99.00   19.00        0.9426
  42  55  -97.00   19.00        0.8995
  43  55  -95.00   19.00        0.7070
  44  55  -93.00   19.00        0.2880
  45  55  -91.00   19.00        0.4438
  46  55  -89.00   19.00        0.0031
  47  55  -87.00   19.00        0.0059
  48  55  -85.00   19.00       -0.0057
  49  55  -83.00   19.00        0.1806
  50  55  -81.00   19.00        0.3000
  51  55  -79.00   19.00        0.3225
  52  55  -77.00   19.00        0.3787
  53  55  -75.00   19.00        0.4730
  54  55  -73.00   19.00        0.5601
  55  55  -71.00   19.00       -0.0045
  56  55  -69.00   19.00        0.5984
  57  55  -67.00   19.00        0.6918
  58  55  -65.00   19.00        0.7141
  59  55  -63.00   19.00        0.7375
  60  55  -61.00   19.00        0.7454
  61  55  -59.00   19.00        0.7316
  62  55  -57.00   19.00        0.7040
  63  55  -55.00   19.00        0.6693
  64  55  -53.00   19.00        0.6046
  65  55  -51.00   19.00        0.5351
  66  55  -49.00   19.00        0.4914
  67  55  -47.00   19.00        0.4812
  68  55  -45.00   19.00        0.4907
  69  55  -43.00   19.00        0.4975
  70  55  -41.00   19.00        0.4960
  71  55  -39.00   19.00        0.5049
  72  55  -37.00   19.00        0.5286
  73  55  -35.00   19.00        0.5777
  74  55  -33.00   19.00        0.6459
  75  55  -31.00   19.00        0.7525
  76  55  -29.00   19.00        0.8613
  77  55  -27.00   19.00        0.9515
  78  55  -25.00   19.00        1.0158
  79  55  -23.00   19.00        1.0643
  80  55  -21.00   19.00        1.1259
  81  55  -19.00   19.00        1.2361
  82  55  -17.00   19.00        1.3796
  83  55  -15.00   19.00        1.6454
  84  55  -13.00   19.00        1.6999
  85  55  -11.00   19.00        1.7190
  86  55   -9.00   19.00        1.7415
  87  55   -7.00   19.00        1.7788
  88  55   -5.00   19.00        1.8452
  89  55   -3.00   19.00        1.9417
  90  55   -1.00   19.00        2.0251
  91  55    1.00   19.00        2.1345
  92  55    3.00   19.00        2.2274
  93  55    5.00   19.00        2.2733
  94  55    7.00   19.00        2.2792
  95  55    9.00   19.00        2.2460
  96  55   11.00   19.00        2.1800
  97  55   13.00   19.00        2.1110
  98  55   15.00   19.00        2.0785
  99  55   17.00   19.00        2.0474
 100  55   19.00   19.00        2.0431
 101  55   21.00   19.00        2.0177
 102  55   23.00   19.00        1.8228
 103  55   25.00   19.00        1.6049
 104  55   27.00   19.00        1.4359
 105  55   29.00   19.00        1.3238
 106  55   31.00   19.00        1.2475
 107  55   33.00   19.00        1.1902
 108  55   35.00   19.00        1.1513
 109  55   37.00   19.00        1.1045
 110  55   39.00   19.00        0.9448
 111  55   41.00   19.00        0.9985
 112  55   43.00   19.00        1.0527
 113  55   45.00   19.00        1.1066
 114  55   47.00   19.00        1.2398
 115  55   49.00   19.00        1.4300
 116  55   51.00   19.00        1.5317
 117  55   53.00   19.00        1.6256
 118  55   55.00   19.00        1.5901
 119  55   57.00   19.00        1.0828
 120  55   59.00   19.00        0.9214
 121  55   61.00   19.00        0.8079
 122  55   63.00   19.00        0.7325
 123  55   65.00   19.00        0.7168
 124  55   67.00   19.00        0.7448
 125  55   69.00   19.00        0.7848
 126  55   71.00   19.00        0.8096
 127  55   73.00   19.00        0.5565
 128  55   75.00   19.00        0.3903
 129  55   77.00   19.00        0.3090
 130  55   79.00   19.00        0.2513
 131  55   81.00   19.00        0.2044
 132  55   83.00   19.00        0.1735
 133  55   85.00   19.00        0.2411
 134  55   87.00   19.00        0.4722
 135  55   89.00   19.00        0.4220
 136  55   91.00   19.00        0.3721
 137  55   93.00   19.00        0.9837
 138  55   95.00   19.00        1.7362
 139  55   97.00   19.00        2.1276
 140  55   99.00   19.00        2.3022
 141  55  101.00   19.00        2.3910
 142  55  103.00   19.00        2.3948
 143  55  105.00   19.00        2.3070
 144  55  107.00   19.00        2.1710
 145  55  109.00   19.00        1.9665
 146  55  111.00   19.00        1.2739
 147  55  113.00   19.00        0.7679
 148  55  115.00   19.00        0.5728
 149  55  117.00   19.00        0.5029
 150  55  119.00   19.00        0.5727
 151  55  121.00   19.00        0.8123
 152  55  123.00   19.00        0.9532
 153  55  125.00   19.00        0.5501
 154  55  127.00   19.00        0.5128
 155  55  129.00   19.00        0.4013
 156  55  131.00   19.00        0.2788
 157  55  133.00   19.00        0.1753
 158  55  135.00   19.00        0.0816
 159  55  137.00   19.00       -0.0062
 160  55  139.00   19.00       -0.0780
 161  55  141.00   19.00       -0.1210
 162  55  143.00   19.00       -0.1292
 163  55  145.00   19.00       -0.1179
 164  55  147.00   19.00       -0.0975
 165  55  149.00   19.00       -0.0526
 166  55  151.00   19.00        0.0274
 167  55  153.00   19.00        0.1325
 168  55  155.00   19.00        0.2304
 169  55  157.00   19.00        0.2932
 170  55  159.00   19.00        0.3188
 171  55  161.00   19.00        0.3181
 172  55  163.00   19.00        0.3347
 173  55  165.00   19.00        0.3661
 174  55  167.00   19.00        0.3816
 175  55  169.00   19.00        0.3885
 176  55  171.00   19.00        0.3958
 177  55  173.00   19.00        0.3953
 178  55  175.00   19.00        0.3765
 179  55  177.00   19.00        0.3479
 180  55  179.00   19.00        0.3330
   1  56 -179.00   21.00        0.4286
   2  56 -177.00   21.00        0.4299
   3  56 -175.00   21.00        0.3938
   4  56 -173.00   21.00        0.3318
   5  56 -171.00   21.00        0.2660
   6  56 -169.00   21.00        0.2189
   7  56 -167.00   21.00        0.1942
   8  56 -165.00   21.00        0.1703
   9  56 -163.00   21.00        0.1268
  10  56 -161.00   21.00        0.0268
  11  56 -159.00   21.00       -0.0948
  12  56 -157.00   21.00       -0.1804
  13  56 -155.00   21.00       -0.2671
  14  56 -153.00   21.00       -0.3536
  15  56 -151.00   21.00       -0.4163
  16  56 -149.00   21.00       -0.4397
  17  56 -147.00   21.00       -0.4350
  18  56 -145.00   21.00       -0.4177
  19  56 -143.00   21.00       -0.3945
  20  56 -141.00   21.00       -0.3806
  21  56 -139.00   21.00       -0.3874
  22  56 -137.00   21.00       -0.4237
  23  56 -135.00   21.00       -0.4567
  24  56 -133.00   21.00       -0.4323
  25  56 -131.00   21.00       -0.3228
  26  56 -129.00   21.00       -0.1541
  27  56 -127.00   21.00        0.0361
  28  56 -125.00   21.00        0.2637
  29  56 -123.00   21.00        0.4508
  30  56 -121.00   21.00        0.6216
  31  56 -119.00   21.00        0.7971
  32  56 -117.00   21.00        0.9374
  33  56 -115.00   21.00        0.9715
  34  56 -113.00   21.00        0.8849
  35  56 -111.00   21.00        0.7542
  36  56 -109.00   21.00        0.6219
  37  56 -107.00   21.00        0.4642
  38  56 -105.00   21.00        1.1814
  39  56 -103.00   21.00        1.2480
  40  56 -101.00   21.00        1.2195
  41  56  -99.00   21.00        1.1825
  42  56  -97.00   21.00        0.9461
  43  56  -95.00   21.00        0.4711
  44  56  -93.00   21.00        0.1079
  45  56  -91.00   21.00        0.2142
  46  56  -89.00   21.00       -0.1036
  47  56  -87.00   21.00       -0.0456
  48  56  -85.00   21.00       -0.1944
  49  56  -83.00   21.00       -0.2182
  50  56  -81.00   21.00       -0.0216
  51  56  -79.00   21.00        0.1690
  52  56  -77.00   21.00        0.2151
  53  56  -75.00   21.00        0.2563
  54  56  -73.00   21.00       -0.0362
  55  56  -71.00   21.00        0.0726
  56  56  -69.00   21.00        0.5438
  57  56  -67.00   21.00        0.6425
  58  56  -65.00   21.00        0.6744
  59  56  -63.00   21.00        0.6987
  60  56  -61.00   21.00        0.6943
  61  56  -59.00   21.00        0.6486
  62  56  -57.00   21.00        0.5813
  63  56  -55.00   21.00        0.5157
  64  56  -53.00   21.00        0.4331
  65  56  -51.00   21.00        0.3587
  66  56  -49.00   21.00        0.3155
  67  56  -47.00   21.00        0.3064
  68  56  -45.00   21.00        0.3176
  69  56  -43.00   21.00        0.3308
  70  56  -41.00   21.00        0.3414
  71  56  -39.00   21.00        0.3627
  72  56  -37.00   21.00        0.3970
  73  56  -35.00   21.00        0.4581
  74  56  -33.00   21.00        0.5481
  75  56  -31.00   21.00        0.6826
  76  56  -29.00   21.00        0.8230
  77  56  -27.00   21.00        0.9419
  78  56  -25.00   21.00        1.0229
  79  56  -23.00   21.00        1.0713
  80  56  -21.00   21.00        1.1222
  81  56  -19.00   21.00        1.2254
  82  56  -17.00   21.00        1.3473
  83  56  -15.00   21.00        1.5994
  84  56  -13.00   21.00        1.6532
  85  56  -11.00   21.00        1.6733
  86  56   -9.00   21.00        1.7187
  87  56   -7.00   21.00        1.8069
  88  56   -5.00   21.00        1.9235
  89  56   -3.00   21.00        2.0350
  90  56   -1.00   21.00        2.1627
  91  56    1.00   21.00        2.3004
  92  56    3.00   21.00        2.3740
  93  56    5.00   21.00        2.3720
  94  56    7.00   21.00        2.3302
  95  56    9.00   21.00        2.2663
  96  56   11.00   21.00        2.1871
  97  56   13.00   21.00        2.1012
  98  56   15.00   21.00        2.0254
  99  56   17.00   21.00        1.9741
 100  56   19.00   21.00        1.9977
 101  56   21.00   21.00        1.9848
 102  56   23.00   21.00        1.7907
 103  56   25.00   21.00        1.6153
 104  56   27.00   21.00        1.4774
 105  56   29.00   21.00        1.3748
 106  56   31.00   21.00        1.3078
 107  56   33.00   21.00        1.2590
 108  56   35.00   21.00        1.2243
 109  56   37.00   21.00        1.1531
 110  56   39.00   21.00        1.1121
 111  56   41.00   21.00        1.1488
 112  56   43.00   21.00        1.1853
 113  56   45.00   21.00        1.2277
 114  56   47.00   21.00        1.3027
 115  56   49.00   21.00        1.4134
 116  56   51.00   21.00        1.5356
 117  56   53.00   21.00        1.6747
 118  56   55.00   21.00        1.8724
 119  56   57.00   21.00        1.5069
 120  56   59.00   21.00        1.0699
 121  56   61.00   21.00        0.8778
 122  56   63.00   21.00        0.8051
 123  56   65.00   21.00        0.7683
 124  56   67.00   21.00        0.7987
 125  56   69.00   21.00        0.8892
 126  56   71.00   21.00        0.8032
 127  56   73.00   21.00        0.4781
 128  56   75.00   21.00        0.3332
 129  56   77.00   21.00        0.2083
 130  56   79.00   21.00        0.0945
 131  56   81.00   21.00        0.0006
 132  56   83.00   21.00       -0.0820
 133  56   85.00   21.00       -0.0770
 134  56   87.00   21.00        0.1180
 135  56   89.00   21.00        0.1071
 136  56   91.00   21.00        0.2486
 137  56   93.00   21.00        1.0106
 138  56   95.00   21.00        1.5157
 139  56   97.00   21.00        1.8378
 140  56   99.00   21.00        2.0366
 141  56  101.00   21.00        2.1430
 142  56  103.00   21.00        2.1503
 143  56  105.00   21.00        2.0370
 144  56  107.00   21.00        1.8441
 145  56  109.00   21.00        1.5654
 146  56  111.00   21.00        0.9081
 147  56  113.00   21.00        0.6650
 148  56  115.00   21.00        0.5591
 149  56  117.00   21.00        0.5908
 150  56  119.00   21.00        0.5927
 151  56  121.00   21.00        0.5683
 152  56  123.00   21.00        0.7878
 153  56  125.00   21.00        0.6185
 154  56  127.00   21.00        0.5437
 155  56  129.00   21.00        0.3971
 156  56  131.00   21.00        0.2399
 157  56  133.00   21.00        0.1119
 158  56  135.00   21.00        0.0085
 159  56  137.00   21.00       -0.0818
 160  56  139.00   21.00       -0.1606
 161  56  141.00   21.00       -0.2188
 162  56  143.00   21.00       -0.2449
 163  56  145.00   21.00       -0.2606
 164  56  147.00   21.00       -0.2629
 165  56  149.00   21.00       -0.2212
 166  56  151.00   21.00       -0.1227
 167  56  153.00   21.00        0.0184
 168  56  155.00   21.00        0.1535
 169  56  157.00   21.00        0.2413
 170  56  159.00   21.00        0.2817
 171  56  161.00   21.00        0.2916
 172  56  163.00   21.00        0.3265
 173  56  165.00   21.00        0.3734
 174  56  167.00   21.00        0.3989
 175  56  169.00   21.00        0.4129
 176  56  171.00   21.00        0.4269
 177  56  173.00   21.00        0.4361
 178  56  175.00   21.00        0.4305
 179  56  177.00   21.00        0.4141
 180  56  179.00   21.00        0.4120
   1  57 -179.00   23.00        0.5477
   2  57 -177.00   23.00        0.5480
   3  57 -175.00   23.00        0.5179
   4  57 -173.00   23.00        0.4494
   5  57 -171.00   23.00        0.3837
   6  57 -169.00   23.00        0.3347
   7  57 -167.00   23.00        0.2998
   8  57 -165.00   23.00        0.2671
   9  57 -163.00   23.00        0.2219
  10  57 -161.00   23.00        0.1102
  11  57 -159.00   23.00       -0.0314
  12  57 -157.00   23.00       -0.1226
  13  57 -155.00   23.00       -0.2262
  14  57 -153.00   23.00       -0.3240
  15  57 -151.00   23.00       -0.4013
  16  57 -149.00   23.00       -0.4501
  17  57 -147.00   23.00       -0.4689
  18  57 -145.00   23.00       -0.4767
  19  57 -143.00   23.00       -0.4580
  20  57 -141.00   23.00       -0.4430
  21  57 -139.00   23.00       -0.4564
